net,length_um
_01516_,4.8
_01525_,4.8
_01597_,4.8
_01613_,4.8
_01624_,4.8
_02201_,4.8
_02214_,4.8
_02314_,4.8
_02416_,4.8
_02466_,4.8
_02480_,4.8
_02598_,4.8
_02619_,4.8
_03257_,4.8
_03683_,4.8
_03942_,4.8
_04208_,4.8
_04398_,4.8
_04443_,4.8
_04454_,4.8
_04578_,4.8
_05127_,4.8
_05283_,4.8
_05677_,4.8
_05679_,4.8
_06375_,4.8
_06397_,4.8
_06592_,4.8
_06773_,4.8
_00035_,4.785
_00065_,4.785
_00083_,4.785
_00126_,4.785
_00131_,4.785
_00136_,4.785
_00172_,4.785
_00173_,4.785
_00220_,4.785
_00225_,4.785
_00278_,4.785
_00281_,4.785
_00390_,4.785
_00396_,4.785
_00448_,4.785
_00497_,4.785
_00524_,4.785
_00656_,4.785
_00680_,4.785
_00685_,4.785
_00686_,4.785
_00689_,4.785
_00721_,4.785
_00731_,4.785
_00770_,4.785
_00774_,4.785
_00778_,4.785
_00805_,4.785
_00810_,4.785
_00814_,4.785
_00815_,4.785
_00817_,4.785
_00843_,4.785
_00845_,4.785
_00898_,4.785
_00913_,4.785
_00918_,4.785
_00926_,4.785
_00933_,4.785
_00942_,4.785
_00947_,4.785
_01128_,4.785
_01139_,4.785
_01171_,4.785
_01226_,4.785
_01233_,4.785
_01237_,4.785
_01273_,4.785
_01312_,4.785
_01315_,4.785
_01348_,4.785
_01353_,4.785
_01410_,4.785
_04869_,4.78
_01556_,4.76
_02424_,4.76
_02680_,4.76
_02704_,4.76
_02775_,4.76
_03192_,4.76
_03673_,4.76
_04114_,4.76
_04451_,4.76
_04464_,4.76
_04510_,4.76
_04679_,4.76
_05352_,4.76
_05647_,4.76
_06489_,4.76
_06684_,4.76
control_i.MEM_rd_addr_i\[0\],4.76
_01374_,4.755
_02282_,4.74
_02725_,4.74
_00195_,4.725
_00266_,4.725
_00366_,4.725
_00718_,4.725
_00885_,4.725
_01031_,4.725
_01096_,4.725
_01214_,4.725
_00001_,4.7
_00013_,4.7
_00048_,4.7
_00122_,4.7
_00438_,4.7
_00754_,4.7
_00811_,4.7
_01361_,4.7
_02330_,4.7
_02975_,4.7
_03024_,4.7
_03088_,4.7
_03351_,4.7
_03844_,4.7
_04131_,4.7
_04990_,4.7
ex_stage_i.EX_rs2_data_o\[0\],4.7
ex_stage_i.EX_rs2_data_o\[4\],4.7
_03003_,4.68
_03855_,4.68
_04934_,4.68
_06068_,4.68
_03454_,4.66
_03474_,4.66
_03555_,4.66
_03570_,4.66
_03924_,4.66
_04038_,4.66
_04229_,4.66
ex_stage_i.EX_rs2_data_o\[18\],4.66
ex_stage_i.EX_rs2_data_o\[1\],4.66
_00255_,4.625
_00263_,4.625
_00437_,4.625
_00449_,4.625
_00470_,4.625
_00577_,4.625
_00665_,4.625
_00716_,4.625
_00788_,4.625
_05192_,4.62
_01188_,4.605
_01565_,4.6
_03060_,4.6
_03330_,4.6
_03352_,4.6
_03538_,4.6
_03739_,4.6
_03777_,4.6
_04839_,4.6
_05485_,4.6
_05665_,4.6
_06149_,4.6
_06453_,4.6
ex_stage_i.EX_rs2_data_o\[28\],4.6
_05586_,4.59
_00070_,4.585
_00094_,4.585
_00121_,4.585
_00170_,4.585
_00196_,4.585
_00208_,4.585
_00209_,4.585
_00598_,4.585
_00611_,4.585
_00737_,4.585
_01418_,4.585
_03858_,4.58
_05918_,4.58
_06329_,4.58
_01049_,4.56
_02863_,4.56
_03801_,4.56
_04017_,4.56
_02175_,4.54
_00566_,4.525
_01244_,4.525
_00137_,4.505
_00579_,4.505
_00687_,4.505
_01393_,4.505
_01759_,4.48
_02927_,4.48
_02951_,4.48
_02956_,4.48
_02978_,4.48
_03036_,4.48
_03058_,4.48
_03156_,4.48
_03479_,4.48
_03916_,4.48
_04886_,4.48
_05273_,4.48
_05693_,4.48
_06027_,4.48
_06114_,4.48
_06166_,4.48
_06444_,4.48
_06468_,4.48
_06814_,4.48
_01368_,4.465
_01080_,4.46
_01530_,4.46
_01888_,4.46
_02100_,4.46
_02246_,4.46
_02413_,4.46
_02602_,4.46
_02744_,4.46
_02786_,4.46
_03434_,4.46
_03478_,4.46
_03575_,4.46
_03594_,4.46
_04055_,4.46
_04151_,4.46
_04273_,4.46
_04290_,4.46
_04600_,4.46
_05726_,4.46
_06226_,4.46
_06293_,4.46
_06343_,4.46
_06347_,4.46
_06411_,4.46
_06520_,4.46
_06575_,4.46
ex_stage_i.ID_rd_wr_en_i,4.46
_06483_,4.44
_00454_,4.425
_00753_,4.425
_00755_,4.425
_01164_,4.425
_02027_,4.42
_02331_,4.42
_02380_,4.42
_02523_,4.42
_02752_,4.42
_03439_,4.42
_03694_,4.42
_03954_,4.42
_04158_,4.42
_04300_,4.42
_04396_,4.42
_04458_,4.42
_04476_,4.42
_04495_,4.42
_04498_,4.42
_04895_,4.42
_04988_,4.42
_05408_,4.42
_06388_,4.42
_06425_,4.42
_06670_,4.42
_06810_,4.42
_00060_,4.385
_00152_,4.385
_00215_,4.385
_00273_,4.385
_00287_,4.385
_00339_,4.385
_00367_,4.385
_00368_,4.385
_00375_,4.385
_00397_,4.385
_00403_,4.385
_00495_,4.385
_00501_,4.385
_00548_,4.385
_00575_,4.385
_01002_,4.385
_01055_,4.385
_01176_,4.385
_01420_,4.385
_06116_,4.365
_00948_,4.36
_02517_,4.36
_02638_,4.36
_02784_,4.36
_02793_,4.36
_04270_,4.36
_04496_,4.36
_04702_,4.36
_04866_,4.36
_04885_,4.36
_04893_,4.36
_06053_,4.36
_06566_,4.36
_01894_,4.34
_01926_,4.34
_02218_,4.34
_02285_,4.34
_02389_,4.34
_02531_,4.34
_02612_,4.34
_02645_,4.34
_02699_,4.34
_03043_,4.34
_03078_,4.34
_03335_,4.34
_03493_,4.34
_03639_,4.34
_03643_,4.34
_04543_,4.34
_04641_,4.34
_04794_,4.34
_04821_,4.34
_05074_,4.34
_05237_,4.34
_05360_,4.34
_05784_,4.34
_05888_,4.34
_05905_,4.34
_06088_,4.34
_06269_,4.34
_06441_,4.34
_06446_,4.34
_06480_,4.34
_06638_,4.34
_06780_,4.34
_00410_,4.335
_00655_,4.335
_00456_,4.295
_00528_,4.295
_01218_,4.295
_01431_,4.295
_01320_,4.265
_00169_,4.24
_00186_,4.24
_00492_,4.24
_00502_,4.24
_00578_,4.24
_00625_,4.24
_00663_,4.24
_00669_,4.24
_00707_,4.24
_00969_,4.24
_00992_,4.24
_01035_,4.24
_01282_,4.24
_01384_,4.24
_01427_,4.24
_01501_,4.24
_03094_,4.24
_03117_,4.24
_03182_,4.24
_03186_,4.24
_03529_,4.24
_03770_,4.24
_03863_,4.24
_04004_,4.24
ex_stage_i.EX_rs2_data_o\[31\],4.24
_06141_,4.23
_03061_,4.22
_03603_,4.22
_06255_,4.22
_00321_,4.215
_01008_,4.215
_01709_,4.2
_03152_,4.2
_03540_,4.2
_06571_,4.2
_00098_,4.165
_00205_,4.165
_00990_,4.165
_01033_,4.165
_01286_,4.165
_01352_,4.165
_01414_,4.165
_00965_,4.145
_02101_,4.14
_03001_,4.14
_03004_,4.14
_03231_,4.14
_03432_,4.14
_05621_,4.14
_06251_,4.14
_00427_,4.13
_00539_,4.125
_00859_,4.125
_00863_,4.125
_01116_,4.125
_03063_,4.12
_05149_,4.12
_05540_,4.12
_06160_,4.12
_06456_,4.12
_01566_,4.11
_01930_,4.11
_02708_,4.1
_02888_,4.1
_05030_,4.1
_05502_,4.1
_06413_,4.1
_01784_,4.08
_02294_,4.08
_03908_,4.08
_04850_,4.08
_00762_,4.065
_00972_,4.065
_01117_,4.065
_01416_,4.045
_00226_,4.025
_01336_,4.025
_02262_,4.02
_02362_,4.02
_04805_,4.02
_04853_,4.02
_05265_,4.02
_05648_,4.02
_01060_,4
_01070_,4
_01493_,4
_01789_,4
_01817_,4
_01841_,4
_02040_,4
_02087_,4
_02166_,4
_02326_,4
_02440_,4
_02514_,4
_02544_,4
_02675_,4
_03482_,4
_03531_,4
_03632_,4
_04003_,4
_04190_,4
_04280_,4
_04282_,4
_04545_,4
_04667_,4
_04746_,4
_04768_,4
_04855_,4
_04858_,4
_05446_,4
_05510_,4
_05576_,4
_05608_,4
_06447_,4
ex_stage_i.ID_imm1_i\[23\],4
_01758_,3.98
_01419_,3.975
_00049_,3.965
_00095_,3.965
_00389_,3.965
_00549_,3.965
_00742_,3.965
_00773_,3.965
_00987_,3.965
_01148_,3.965
_00493_,3.945
_01137_,3.945
_00343_,3.925
_00417_,3.925
_00772_,3.925
_02654_,3.9
_04284_,3.9
_04372_,3.9
_04461_,3.9
_04497_,3.9
_04673_,3.9
_04756_,3.9
_04887_,3.9
_04909_,3.9
_06083_,3.9
_01494_,3.88
_01520_,3.88
_01917_,3.88
_01956_,3.88
_01972_,3.88
_02237_,3.88
_03040_,3.88
_03148_,3.88
_03449_,3.88
_03537_,3.88
_03598_,3.88
_03819_,3.88
_03848_,3.88
_03917_,3.88
_04034_,3.88
_04092_,3.88
_04232_,3.88
_04275_,3.88
_04355_,3.88
_04563_,3.88
_04797_,3.88
_04924_,3.88
_05332_,3.88
_05389_,3.88
_05467_,3.88
_05599_,3.88
_05705_,3.88
_06106_,3.88
_06360_,3.88
_06390_,3.88
_06455_,3.88
_06631_,3.88
_06668_,3.88
_06750_,3.88
_00752_,3.875
_00994_,3.865
_02401_,3.86
_06635_,3.82
_00966_,3.805
_01400_,3.805
_01357_,3.8
_01018_,3.785
_00008_,3.78
_00016_,3.78
_00053_,3.78
_00781_,3.78
_01130_,3.78
_02992_,3.78
_03059_,3.78
_03068_,3.78
_03274_,3.78
_03528_,3.78
_03743_,3.78
_04201_,3.78
_03149_,3.76
_00695_,3.755
_03758_,3.74
_05945_,3.74
_00054_,3.705
_00074_,3.705
_00340_,3.705
_00418_,3.705
_00516_,3.705
_01281_,3.705
_00782_,3.685
_01310_,3.685
_02080_,3.68
_02146_,3.68
_02270_,3.68
_02724_,3.68
_02875_,3.68
_02925_,3.68
_03018_,3.68
_03062_,3.68
_03075_,3.68
_03118_,3.68
_03237_,3.68
_03256_,3.68
_03276_,3.68
_03307_,3.68
_03494_,3.68
_03843_,3.68
_04020_,3.68
_04230_,3.68
_04784_,3.68
_04830_,3.68
_05290_,3.68
_06196_,3.68
_06318_,3.68
_04837_,3.66
_05330_,3.66
_05666_,3.66
_05766_,3.66
_03251_,3.64
_05118_,3.64
_00198_,3.635
_00862_,3.585
_06429_,3.565
_02374_,3.56
_05539_,3.56
_05839_,3.56
_06056_,3.56
_00026_,3.54
_01549_,3.54
_01724_,3.54
_01825_,3.54
_01847_,3.54
_01850_,3.54
_02162_,3.54
_02232_,3.54
_02247_,3.54
_02398_,3.54
_02492_,3.54
_02516_,3.54
_02716_,3.54
_02776_,3.54
_03119_,3.54
_03347_,3.54
_03353_,3.54
_03381_,3.54
_03397_,3.54
_03617_,3.54
_03963_,3.54
_04254_,3.54
_04306_,3.54
_04352_,3.54
_04469_,3.54
_04516_,3.54
_04567_,3.54
_04603_,3.54
_04608_,3.54
_04785_,3.54
_04862_,3.54
_05088_,3.54
_05356_,3.54
_05380_,3.54
_05634_,3.54
_05765_,3.54
_05825_,3.54
_06193_,3.54
_06208_,3.54
_06525_,3.54
_06569_,3.54
_06747_,3.54
_02212_,3.52
_01189_,3.515
_01436_,3.515
_00059_,3.505
_00316_,3.505
_00329_,3.505
_00672_,3.505
_00849_,3.505
_00892_,3.505
_01146_,3.505
_01266_,3.505
_01388_,3.505
_00156_,3.465
_00252_,3.465
_00307_,3.465
_00331_,3.465
_00641_,3.465
_00666_,3.465
_00711_,3.465
_00889_,3.465
_00968_,3.465
_00976_,3.465
_00984_,3.465
_00562_,3.44
_00804_,3.44
_02473_,3.44
_02559_,3.44
_02642_,3.44
_02749_,3.44
_03583_,3.44
_03588_,3.44
_03653_,3.44
_03656_,3.44
_03662_,3.44
_03665_,3.44
_04350_,3.44
_04366_,3.44
_04376_,3.44
_04405_,3.44
_04414_,3.44
_04462_,3.44
_04475_,3.44
_04482_,3.44
_04551_,3.44
_04553_,3.44
_04555_,3.44
_04560_,3.44
_04593_,3.44
_04594_,3.44
_04609_,3.44
_04629_,3.44
_04640_,3.44
_04706_,3.44
_04741_,3.44
_04753_,3.44
_06705_,3.44
_06743_,3.44
_01529_,3.42
_01562_,3.42
_02656_,3.42
_02676_,3.42
_02695_,3.42
_02807_,3.42
_02902_,3.42
_03268_,3.42
_03441_,3.42
_03596_,3.42
_03612_,3.42
_03646_,3.42
_04328_,3.42
_04370_,3.42
_04705_,3.42
_04761_,3.42
_04904_,3.42
_05312_,3.42
_05357_,3.42
_05463_,3.42
_05624_,3.42
_05644_,3.42
_05860_,3.42
_05958_,3.42
_06004_,3.42
_06049_,3.42
_06128_,3.42
_06346_,3.42
_06377_,3.42
_06463_,3.42
_00531_,3.405
_00078_,3.345
_00519_,3.345
_01150_,3.345
_01196_,3.345
_00066_,3.32
_00109_,3.32
_00192_,3.32
_00211_,3.32
_00232_,3.32
_00798_,3.32
_00996_,3.32
_01243_,3.32
_03140_,3.32
_03187_,3.32
_03267_,3.32
_04238_,3.32
_05633_,3.32
_01799_,3.3
_03751_,3.3
_05731_,3.3
_05845_,3.3
_00344_,3.295
_00181_,3.275
_00043_,3.245
_00878_,3.245
_01284_,3.245
_01331_,3.245
_00702_,3.225
_00955_,3.225
_01503_,3.22
_02376_,3.22
_02681_,3.22
_02687_,3.22
_03699_,3.22
_03997_,3.22
_04142_,3.22
_04781_,3.22
_04814_,3.22
_04820_,3.22
_04825_,3.22
_04827_,3.22
_04829_,3.22
_04831_,3.22
_04836_,3.22
_04861_,3.22
_04896_,3.22
_04908_,3.22
_04912_,3.22
_05913_,3.22
_06134_,3.22
_06408_,3.22
_06440_,3.22
_06640_,3.22
_06643_,3.22
_06655_,3.22
_06657_,3.22
_06812_,3.22
_00777_,3.2
_04012_,3.2
_05147_,3.2
_05430_,3.2
_05882_,3.2
_06006_,3.2
_02288_,3.18
_02901_,3.18
_03299_,3.18
_01180_,3.175
_01245_,3.175
_01283_,3.175
_01319_,3.175
_01426_,3.175
_00835_,3.145
_01207_,3.145
_00887_,3.125
_02092_,3.1
_03700_,3.1
_01475_,3.08
_01762_,3.08
_01819_,3.08
_02007_,3.08
_02117_,3.08
_02388_,3.08
_02556_,3.08
_02573_,3.08
_03007_,3.08
_03153_,3.08
_03168_,3.08
_03236_,3.08
_03279_,3.08
_04313_,3.08
_04324_,3.08
_04427_,3.08
_04530_,3.08
_04674_,3.08
_04763_,3.08
_05043_,3.08
_05419_,3.08
_05484_,3.08
_05556_,3.08
_05808_,3.08
_05856_,3.08
_05911_,3.08
_06016_,3.08
_06351_,3.08
_06561_,3.08
_06591_,3.08
control_i.EX_rs2_addr_i\[1\],3.08
net155,3.08
_06369_,3.06
_00199_,3.055
_01103_,3.055
_02115_,3.055
_00061_,3.045
_00080_,3.045
_01048_,3.045
_01373_,3.045
_01407_,3.045
_01430_,3.045
_05876_,3.04
_00058_,3.005
_00238_,3.005
_00294_,3.005
_00328_,3.005
_00538_,3.005
_00832_,3.005
_00927_,3.005
_01246_,3.005
_00123_,2.98
_01415_,2.98
_01437_,2.98
_02449_,2.98
_02484_,2.98
_02489_,2.98
_02534_,2.98
_02536_,2.98
_02565_,2.98
_02568_,2.98
_02580_,2.98
_02604_,2.98
_02605_,2.98
_02618_,2.98
_02634_,2.98
_02635_,2.98
_02641_,2.98
_02643_,2.98
_02647_,2.98
_02734_,2.98
_02748_,2.98
_02758_,2.98
_02788_,2.98
_03629_,2.98
_03642_,2.98
_03674_,2.98
_04292_,2.98
_04294_,2.98
_04320_,2.98
_04325_,2.98
_04346_,2.98
_04419_,2.98
_04425_,2.98
_04428_,2.98
_04456_,2.98
_04467_,2.98
_04500_,2.98
_04519_,2.98
_04540_,2.98
_04542_,2.98
_04574_,2.98
_04576_,2.98
_04617_,2.98
_04646_,2.98
_04650_,2.98
_04707_,2.98
_06493_,2.98
_06501_,2.98
_06505_,2.98
_06518_,2.98
_06601_,2.98
_06617_,2.98
_06704_,2.98
_06722_,2.98
_06726_,2.98
_06734_,2.98
_06736_,2.98
_06766_,2.98
_06793_,2.98
_06796_,2.98
_06801_,2.98
_06803_,2.98
_06804_,2.98
_01696_,2.96
_01904_,2.96
_02268_,2.96
_02456_,2.96
_02461_,2.96
_02477_,2.96
_02535_,2.96
_02550_,2.96
_02991_,2.96
_03331_,2.96
_03466_,2.96
_03569_,2.96
_03929_,2.96
_03967_,2.96
_04178_,2.96
_04216_,2.96
_04380_,2.96
_04402_,2.96
_04452_,2.96
_04457_,2.96
_04737_,2.96
_04916_,2.96
_05983_,2.96
_05986_,2.96
_06032_,2.96
_06217_,2.96
_06294_,2.96
_06654_,2.96
_06669_,2.96
_06685_,2.96
_06797_,2.96
ex_stage_i.ID_mem_wr_en_i,2.96
_00064_,2.955
_00771_,2.955
_00941_,2.955
_01006_,2.955
_00715_,2.885
_00801_,2.885
_00923_,2.885
_01224_,2.885
_00009_,2.86
_00014_,2.86
_00359_,2.86
_00419_,2.86
_00558_,2.86
_00769_,2.86
_00807_,2.86
_01147_,2.86
_01222_,2.86
_01327_,2.86
_01422_,2.86
_02914_,2.86
_03222_,2.86
_03430_,2.86
_03960_,2.86
_05221_,2.86
_06189_,2.86
_06202_,2.86
ex_stage_i.EX_rs2_data_o\[21\],2.86
_01802_,2.84
_02968_,2.84
_05573_,2.84
_00369_,2.835
_00595_,2.835
_00230_,2.785
_00545_,2.785
_00559_,2.785
_00599_,2.785
_00654_,2.785
_00659_,2.785
_00758_,2.785
_00800_,2.785
_00847_,2.785
_00934_,2.785
_00944_,2.785
_01102_,2.785
_01123_,2.785
_01169_,2.785
_01272_,2.785
_01311_,2.785
_01417_,2.785
_05674_,2.76
_06199_,2.76
_02049_,2.74
_02060_,2.74
_03219_,2.74
_04099_,2.74
id_stage_i.ID_alu_ctrl_o\[5\],2.74
_05649_,2.72
_00171_,2.715
_00269_,2.715
_00284_,2.715
_00303_,2.715
_00391_,2.715
_00653_,2.715
_00710_,2.715
_00907_,2.715
_01030_,2.715
_01058_,2.715
_01109_,2.715
_01173_,2.715
_01186_,2.715
_01342_,2.715
_01382_,2.715
_05952_,2.68
_01097_,2.665
_02728_,2.64
_05955_,2.64
id_stage_i.rs2_rd_data\[20\],2.64
_00030_,2.62
_01063_,2.62
_01085_,2.62
_01481_,2.62
_01650_,2.62
_01728_,2.62
_01769_,2.62
_01785_,2.62
_01827_,2.62
_01910_,2.62
_02093_,2.62
_02131_,2.62
_02537_,2.62
_02692_,2.62
_02697_,2.62
_02929_,2.62
_02958_,2.62
_02976_,2.62
_03451_,2.62
_03510_,2.62
_03530_,2.62
_03680_,2.62
_03861_,2.62
_03891_,2.62
_03990_,2.62
_04180_,2.62
_04351_,2.62
_04474_,2.62
_04502_,2.62
_04523_,2.62
_04788_,2.62
_05760_,2.62
_06091_,2.62
_06384_,2.62
_06401_,2.62
_06412_,2.62
_06431_,2.62
_06700_,2.62
ex_stage_i.ID_exception_i,2.62
ex_stage_i.ID_imm1_i\[27\],2.62
_00044_,2.595
_00133_,2.595
_00684_,2.595
_01154_,2.595
_01376_,2.595
_01404_,2.595
_00183_,2.585
_00185_,2.585
_00194_,2.585
_00200_,2.585
_00420_,2.585
_00626_,2.585
_00682_,2.585
_00700_,2.585
_00857_,2.585
_01309_,2.585
_01339_,2.585
_01375_,2.585
_00177_,2.545
_00300_,2.545
_00541_,2.545
_00677_,2.545
_00836_,2.545
_00855_,2.545
_00937_,2.545
_00983_,2.545
_01285_,2.545
_00037_,2.5
_01308_,2.5
_02047_,2.5
_02091_,2.5
_02522_,2.5
_02575_,2.5
_02678_,2.5
_02840_,2.5
_02916_,2.5
_03582_,2.5
_03814_,2.5
_03874_,2.5
_03939_,2.5
_04287_,2.5
_04311_,2.5
_04420_,2.5
_04644_,2.5
_04660_,2.5
_04676_,2.5
_04793_,2.5
_04903_,2.5
_04940_,2.5
_05223_,2.5
_05378_,2.5
_05536_,2.5
_05623_,2.5
_05910_,2.5
_06070_,2.5
_06450_,2.5
_06507_,2.5
_06514_,2.5
_06663_,2.5
_06735_,2.5
_06753_,2.5
_06781_,2.5
_06811_,2.5
_00408_,2.495
_00101_,2.48
_00005_,2.425
_01138_,2.425
_02125_,2.4
_02974_,2.4
_03039_,2.4
_03233_,2.4
_03541_,2.4
_03830_,2.4
_04130_,2.4
_04192_,2.4
_04965_,2.4
_05528_,2.4
_05846_,2.4
_05957_,2.4
_06170_,2.4
_01466_,2.38
_06574_,2.38
_00089_,2.375
_00091_,2.375
_00118_,2.375
_00176_,2.375
_00272_,2.375
_00398_,2.375
_00508_,2.375
_00521_,2.375
_00881_,2.375
_00956_,2.375
_01238_,2.375
_00160_,2.325
_00214_,2.325
_00234_,2.325
_00442_,2.325
_00556_,2.325
_00644_,2.325
_00834_,2.325
_00986_,2.325
_01258_,2.325
_01290_,2.325
_01297_,2.325
_01480_,2.3
_01770_,2.3
_05421_,2.3
_06260_,2.3
_01610_,2.28
_02313_,2.28
_04139_,2.28
_05078_,2.28
_06013_,2.28
_05696_,2.27
_00306_,2.255
_00617_,2.255
_00650_,2.255
_00709_,2.255
_00860_,2.255
_00864_,2.255
_00916_,2.255
_01143_,2.255
_01255_,2.255
_01294_,2.255
_01323_,2.255
_01360_,2.255
_01364_,2.255
_00076_,2.205
_00462_,2.205
_01087_,2.16
_01307_,2.16
_01839_,2.16
_01893_,2.16
_02113_,2.16
_02147_,2.16
_02520_,2.16
_02628_,2.16
_02639_,2.16
_02739_,2.16
_02771_,2.16
_02966_,2.16
_03273_,2.16
_03564_,2.16
_03955_,2.16
_04222_,2.16
_04318_,2.16
_04399_,2.16
_04433_,2.16
_04448_,2.16
_04517_,2.16
_04526_,2.16
_04561_,2.16
_04697_,2.16
_04762_,2.16
_04800_,2.16
_04919_,2.16
_04936_,2.16
_04938_,2.16
_05514_,2.16
_05542_,2.16
_05755_,2.16
_05781_,2.16
_05865_,2.16
_06011_,2.16
_06299_,2.16
_06342_,2.16
_06391_,2.16
_06458_,2.16
_06460_,2.16
_06464_,2.16
_06470_,2.16
_06531_,2.16
_06687_,2.16
_06779_,2.16
net129,2.16
_00159_,2.125
_00512_,2.125
_00803_,2.125
_01007_,2.125
_01020_,2.125
_01068_,2.125
_01125_,2.125
_01144_,2.125
_01316_,2.125
_01435_,2.125
_01438_,2.125
_01445_,2.125
_00045_,2.085
_00150_,2.085
_00292_,2.085
_00439_,2.085
_00587_,2.085
_00615_,2.085
_00643_,2.085
_00690_,2.085
_00818_,2.085
_00822_,2.085
_00844_,2.085
_00866_,2.085
_00936_,2.085
_01200_,2.085
_01206_,2.085
_01232_,2.085
_01289_,2.085
_01325_,2.085
_01381_,2.085
_01385_,2.085
_01392_,2.085
_01411_,2.04
_01538_,2.04
_02107_,2.04
_02168_,2.04
_02446_,2.04
_02693_,2.04
_03125_,2.04
_03174_,2.04
_03714_,2.04
_04477_,2.04
_04602_,2.04
_04649_,2.04
_04718_,2.04
_04848_,2.04
_04910_,2.04
_05653_,2.04
_05729_,2.04
_06003_,2.04
_06087_,2.04
_06245_,2.04
_06409_,2.04
_00622_,2.035
_01349_,2.035
_01444_,2.035
_00971_,1.96
_02979_,1.94
_03101_,1.94
_03129_,1.94
_03235_,1.94
_03332_,1.94
_03383_,1.94
_03409_,1.94
_03481_,1.94
_03522_,1.94
_03878_,1.94
_04069_,1.94
_04865_,1.94
_05673_,1.94
_06522_,1.94
ex_stage_i.EX_rs2_data_o\[29\],1.94
_00105_,1.915
_00552_,1.915
_00585_,1.915
_00649_,1.915
_00888_,1.915
_01037_,1.915
_01045_,1.915
_01346_,1.915
_06079_,1.915
_00114_,1.865
_00193_,1.865
_00283_,1.865
_00323_,1.865
_00363_,1.865
_00402_,1.865
_00435_,1.865
_00507_,1.865
_00542_,1.865
_00589_,1.865
_00602_,1.865
_00607_,1.865
_00623_,1.865
_00745_,1.865
_00841_,1.865
_01036_,1.865
_01057_,1.865
_01145_,1.865
_01152_,1.865
_01156_,1.865
_01159_,1.865
_01227_,1.865
_01380_,1.865
_06438_,1.82
_01076_,1.7
_01078_,1.7
_01738_,1.7
_01913_,1.7
_01960_,1.7
_02057_,1.7
_02083_,1.7
_02156_,1.7
_02172_,1.7
_02255_,1.7
_02561_,1.7
_02578_,1.7
_02627_,1.7
_02653_,1.7
_02682_,1.7
_03429_,1.7
_03682_,1.7
_04084_,1.7
_04360_,1.7
_04634_,1.7
_04677_,1.7
_04682_,1.7
_04871_,1.7
_04970_,1.7
_06356_,1.7
_06725_,1.7
_06745_,1.7
ex_stage_i.EX_rs2_data_o\[17\],1.7
_00149_,1.575
_00188_,1.575
_00580_,1.575
_00606_,1.575
_00678_,1.575
_00698_,1.575
_00746_,1.575
_00748_,1.575
_00883_,1.575
_00939_,1.575
_01168_,1.575
_06280_,1.49
_02844_,1.48
_03021_,1.48
_03084_,1.48
_03134_,1.48
_03150_,1.48
_03184_,1.48
_03212_,1.48
_03526_,1.48
_03756_,1.48
_03823_,1.48
_03911_,1.48
_03976_,1.48
_03982_,1.48
_05937_,1.48
ex_stage_i.EX_rs2_data_o\[15\],1.48
ex_stage_i.EX_rs2_data_o\[5\],1.48
ex_stage_i.ID_imm1_i\[24\],1.48
_00077_,1.405
_00430_,1.405
_00452_,1.405
_00490_,1.405
_00584_,1.405
_00652_,1.405
_00675_,1.405
_00696_,1.405
_00697_,1.405
_00734_,1.405
_00838_,1.405
_00856_,1.405
_00919_,1.405
_00988_,1.405
_00993_,1.405
_01017_,1.405
_01127_,1.405
_01210_,1.405
_01249_,1.405
_01425_,1.405
_02195_,1.36
_05580_,1.36
_06071_,1.36
_02953_,1.02
_05903_,1.02
_06002_,1.02
